4,11,89,203,361,138,1,1,1
4,6,775,76,46,100,1,1,1
4,1,117,451,358,333,1,1,1
4,9,1115,20,46,80,1,1,1
5,8,1032,20,31,80,1,1,1
5,6,782,68,43,104,1,1,1
5,11,82,203,371,141,1,1,1
5,12,402,745,120,316,1,1,1
5,10,1225,25,101,98,1,1,1
5,3,1104,270,180,165,1,1,1
5,1,134,445,353,326,1,1,1
5,7,864,6,33,85,1,1,1
5,4,782,195,160,138,1,1,1
5,9,1124,18,33,81,1,1,1
5,2,682,321,265,355,1,1,1
5,5,704,5,88,76,1,1,1
6,7,862,5,33,78,1,1,1
6,3,1097,255,176,161,1,1,1
6,12,430,685,123,331,1,1,1
6,6,777,63,51,98,1,1,1
6,11,95,205,373,135,1,1,1
6,1,147,433,341,325,1,1,1
6,2,685,300,253,340,1,1,1
6,10,1214,25,110,93,1,1,1
6,5,709,5,91,68,1,1,1
6,8,1027,16,38,75,1,1,1
6,9,1120,13,35,78,1,1,1
6,4,785,181,156,136,1,1,1
7,10,1217,21,105,93,1,1,1
7,6,779,65,55,90,1,1,1
7,7,857,3,46,78,1,1,1
7,8,1027,11,38,83,1,1,1
7,11,107,203,358,141,1,1,1
7,3,1100,245,170,160,1,1,1
7,4,789,178,151,131,1,1,1
7,12,447,671,111,308,1,1,1
7,9,1110,16,46,75,1,1,1
7,2,690,288,246,328,1,1,1
7,1,152,430,348,320,1,1,1
7,5,709,5,90,66,1,1,1
8,7,861,1,36,73,1,1,1
8,10,1209,15,106,96,1,1,1
8,3,1090,230,175,156,1,1,1
8,11,114,205,365,131,1,1,1
8,8,1029,15,36,71,1,1,1
8,12,467,633,111,300,1,1,1
8,6,784,56,50,93,1,1,1
8,2,702,276,236,310,1,1,1
8,5,711,1,81,68,1,1,1
8,1,169,420,328,316,1,1,1
8,4,792,173,151,123,1,1,1
8,9,1115,3,38,83,1,1,1
9,11,110,203,375,136,1,1,1
9,9,1115,3,36,78,1,1,1
9,5,712,2,81,68,1,1,1
9,1,175,416,323,310,1,1,1
9,4,790,163,151,133,1,1,1
9,7,861,1,35,71,1,1,1
9,10,1210,11,100,90,1,1,1
9,8,1029,5,33,80,1,1,1
9,3,1092,226,170,148,1,1,1
9,12,482,611,110,291,1,1,1
9,6,785,53,55,91,1,1,1
9,2,709,263,236,311,1,1,1
10,6,790,48,43,89,1,1,1
10,9,1119,0,26,76,1,1,1
10,5,716,2,81,64,1,1,1
10,8,1029,3,35,73,1,1,1
10,12,490,581,126,275,1,1,1
10,4,802,160,136,120,1,1,1
10,11,119,205,373,136,1,1,1
10,2,709,246,231,308,1,1,1
10,1,184,405,316,311,1,1,1
10,10,1209,10,98,86,1,1,1
10,3,1092,211,160,149,1,1,1
10,7,866,0,28,70,1,1,1
11,8,1020,5,44,70,1,1,1
11,11,124,206,375,131,1,1,1
11,2,712,240,231,293,1,1,1
11,1,192,401,316,305,1,1,1
11,4,797,151,146,126,1,1,1
11,6,790,48,45,89,1,1,1
11,5,714,1,85,61,1,1,1
11,12,514,565,101,271,1,1,1
11,3,1089,208,158,148,1,1,1
11,7,864,0,36,68,1,1,1
11,9,1105,3,48,69,1,1,1
11,10,1205,8,98,89,1,1,1
12,10,1205,5,90,88,1,1,1
12,7,866,-3,30,65,1,1,1
12,12,535,535,93,250,1,1,1
12,4,804,138,140,128,1,1,1
12,9,1111,-3,33,71,1,1,1
12,3,1084,193,158,150,1,1,1
12,11,132,205,371,130,1,1,1
12,6,795,41,45,91,1,1,1
12,8,1029,0,33,71,1,1,1
12,1,197,396,311,296,1,1,1
12,2,722,228,218,286,1,1,1
12,5,716,1,83,61,1,1,1
13,2,725,210,210,285,1,1,1
13,8,1022,2,36,66,1,1,1
13,12,549,500,103,248,1,1,1
13,4,799,135,143,121,1,1,1
13,11,147,201,366,133,1,1,1
13,9,1112,1,35,66,1,1,1
13,1,212,385,298,300,1,1,1
13,10,1197,0,100,86,1,1,1
13,5,717,-3,86,65,1,1,1
13,6,800,38,36,88,1,1,1
13,3,1085,188,151,135,1,1,1
13,7,867,-3,26,63,1,1,1
14,4,800,126,141,110,1,1,1
14,1,214,378,298,298,1,1,1
14,7,861,1,40,56,1,1,1
14,3,1084,181,151,131,1,1,1
14,6,799,35,43,83,1,1,1
14,8,1022,1,34,70,1,1,1
14,12,550,486,101,246,1,1,1
14,2,727,206,208,268,1,1,1
14,9,1107,1,38,60,1,1,1
14,11,149,201,370,128,1,1,1
14,5,717,2,91,54,1,1,1
14,10,1196,2,98,83,1,1,1
15,11,159,203,373,126,1,1,1
15,2,732,195,201,266,1,1,1
15,5,722,0,85,54,1,1,1
15,10,1191,0,93,80,1,1,1
15,4,805,123,128,118,1,1,1
15,7,867,0,30,58,1,1,1
15,3,1084,166,143,143,1,1,1
15,6,807,30,35,88,1,1,1
15,8,1024,1,31,65,1,1,1
15,12,567,463,100,241,1,1,1
15,1,227,375,286,296,1,1,1
15,9,1106,1,35,60,1,1,1
16,9,1106,0,35,56,1,1,1
16,1,232,370,283,285,1,1,1
16,3,1080,161,141,131,1,1,1
16,10,1187,1,95,71,1,1,1
16,6,804,23,45,86,1,1,1
16,5,722,0,88,54,1,1,1
16,2,735,183,195,255,1,1,1
16,7,866,1,33,50,1,1,1
16,12,584,441,90,221,1,1,1
16,11,170,200,363,128,1,1,1
16,4,809,115,138,113,1,1,1
16,8,1017,2,39,59,1,1,1
17,7,867,0,31,51,1,1,1
17,12,594,415,95,218,1,1,1
17,2,744,173,193,248,1,1,1
17,11,180,205,356,126,1,1,1
17,4,804,106,133,111,1,1,1
17,8,1016,0,41,59,1,1,1
17,1,239,365,276,280,1,1,1
17,9,1099,-8,40,60,1,1,1
17,3,1080,151,135,128,1,1,1
17,6,804,23,46,83,1,1,1
17,5,727,0,80,53,1,1,1
17,10,1182,2,93,68,1,1,1
18,5,729,0,81,49,1,1,1
18,10,1182,1,96,66,1,1,1
18,4,807,106,130,105,1,1,1
18,1,245,360,268,283,1,1,1
18,7,866,1,30,41,1,1,1
18,3,1077,143,136,123,1,1,1
18,6,809,16,41,83,1,1,1
18,8,1026,-3,23,58,1,1,1
18,12,602,406,85,210,1,1,1
18,9,1106,1,35,48,1,1,1
18,11,189,203,355,140,1,1,1
18,2,749,166,180,243,1,1,1
19,9,1099,0,38,44,1,1,1
19,12,612,385,103,211,1,1,1
19,1,252,353,265,285,1,1,1
19,10,1182,0,90,59,1,1,1
19,5,732,2,80,43,1,1,1
19,11,190,201,360,129,1,1,1
19,2,752,160,180,238,1,1,1
19,7,866,0,33,43,1,1,1
19,4,809,95,126,111,1,1,1
19,8,1022,1,31,53,1,1,1
19,3,1075,141,135,119,1,1,1
19,6,810,13,38,81,1,1,1
20,3,1077,133,128,120,1,1,1
20,8,1017,-3,41,56,1,1,1
20,1,257,348,255,278,1,1,1
20,6,814,11,41,81,1,1,1
20,9,1099,0,38,44,1,1,1
20,12,625,371,90,203,1,1,1
20,2,755,148,176,228,1,1,1
20,5,734,0,80,44,1,1,1
20,10,1179,0,95,61,1,1,1
20,4,817,95,125,95,1,1,1
20,11,204,200,353,133,1,1,1
20,7,864,0,35,38,1,1,1
20,13,1282,966,451,113,1,1,1
21,2,755,143,173,223,1,1,1
21,5,734,-3,80,48,1,1,1
21,12,632,356,83,201,1,1,1
21,10,1177,1,85,55,1,1,1
21,13,1262,907,465,170,1,1,1
21,4,817,90,115,95,1,1,1
21,7,867,0,31,38,1,1,1
21,11,214,203,348,130,1,1,1
21,1,260,345,251,278,1,1,1
21,8,1017,0,33,49,1,1,1
21,6,812,10,43,83,1,1,1
21,3,1074,125,130,123,1,1,1
21,9,1096,1,41,41,1,1,1
22,12,630,343,98,196,1,1,1
22,7,872,-5,25,43,1,1,1
22,13,1247,832,450,245,1,1,1
22,11,224,201,353,121,1,1,1
22,2,760,133,168,223,1,1,1
22,8,1017,2,33,41,1,1,1
22,1,267,336,248,273,1,1,1
22,4,819,83,118,93,1,1,1
22,9,1097,0,33,39,1,1,1
22,5,729,-3,88,48,1,1,1
22,6,822,8,36,73,1,1,1
22,3,1075,118,126,116,1,1,1
22,10,1172,-3,91,55,1,1,1
23,3,1070,115,128,116,1,1,1
23,1,265,338,238,275,1,1,1
23,9,1092,1,38,38,1,1,1
23,6,814,8,48,71,1,1,1
23,12,644,333,83,186,1,1,1
23,5,734,1,78,40,1,1,1
23,10,1176,0,83,53,1,1,1
23,2,762,128,166,220,1,1,1
23,11,220,201,356,123,1,1,1
23,7,866,0,35,36,1,1,1
23,13,1239,791,435,290,1,1,1
23,4,819,80,118,95,1,1,1
23,8,1021,1,30,43,1,1,1
24,1,274,336,236,261,1,1,1
24,5,737,-5,78,48,1,1,1
24,10,1176,0,81,46,1,1,1
24,2,764,125,163,211,1,1,1
24,7,871,0,28,29,1,1,1
24,13,1211,731,420,346,1,1,1
24,11,235,198,346,126,1,1,1
24,4,819,73,115,91,1,1,1
24,8,1016,0,33,41,1,1,1
24,12,654,315,80,190,1,1,1
24,3,1070,108,118,114,1,1,1
24,9,1092,1,33,35,1,1,1
24,6,824,0,40,88,1,1,1
25,12,662,301,83,183,1,1,1
25,5,734,1,86,41,1,1,1
25,4,822,66,115,91,1,1,1
25,8,1024,0,21,36,1,1,1
25,1,272,326,228,263,1,1,1
25,6,822,1,40,75,1,1,1
25,9,1094,2,31,26,1,1,1
25,3,1070,103,118,108,1,1,1
25,13,1207,681,373,335,1,1,1
25,7,872,1,26,33,1,1,1
25,10,1171,0,78,44,1,1,1
25,11,245,200,343,123,1,1,1
25,2,765,115,163,201,1,1,1
26,8,1021,0,26,36,1,1,1
26,2,765,106,163,201,1,1,1
26,11,255,201,336,119,1,1,1
26,6,827,0,38,73,1,1,1
26,9,1091,1,31,26,1,1,1
26,7,876,1,28,25,1,1,1
26,4,819,60,116,86,1,1,1
26,12,669,291,75,175,1,1,1
26,10,1167,0,86,38,1,1,1
26,5,739,2,83,33,1,1,1
26,13,1190,621,350,311,1,1,1
26,1,270,323,226,258,1,1,1
26,3,1070,95,113,105,1,1,1
26,14,1826,869,90,208,1,1,1
27,5,741,1,81,36,1,1,1
27,10,1162,1,83,36,1,1,1
27,14,1791,811,126,268,1,1,1
27,2,772,105,156,200,1,1,1
27,13,1189,596,338,321,1,1,1
27,7,872,1,25,25,1,1,1
27,11,260,195,336,131,1,1,1
27,4,819,63,118,83,1,1,1
27,8,1021,-5,26,40,1,1,1
27,12,675,280,76,168,1,1,1
27,6,826,1,45,71,1,1,1
27,9,1092,1,30,26,1,1,1
27,1,265,320,236,255,1,1,1
27,3,1065,93,116,104,1,1,1
28,8,1021,1,30,33,1,1,1
28,2,770,98,155,198,1,1,1
28,9,1092,4,31,23,1,1,1
28,5,739,1,81,26,1,1,1
28,11,267,195,336,120,1,1,1
28,4,822,56,108,81,1,1,1
28,14,1744,744,173,333,1,1,1
28,10,1164,1,78,36,1,1,1
28,6,831,0,41,76,1,1,1
28,13,1170,558,326,290,1,1,1
28,3,1065,86,111,105,1,1,1
28,7,872,0,28,24,1,1,1
28,1,257,325,245,250,1,1,1
28,12,682,268,73,166,1,1,1
29,13,1169,536,308,283,1,1,1
29,7,872,1,31,18,1,1,1
29,10,1157,1,90,35,1,1,1
29,3,1059,81,121,100,1,1,1
29,2,772,93,151,193,1,1,1
29,5,747,0,68,33,1,1,1
29,11,270,198,338,118,1,1,1
29,4,819,53,115,86,1,1,1
29,8,1022,2,26,26,1,1,1
29,12,690,260,68,175,1,1,1
29,14,1717,717,198,361,1,1,1
29,1,264,315,231,260,1,1,1
29,6,827,1,40,66,1,1,1
29,9,1092,0,25,26,1,1,1
30,8,1024,0,18,26,1,1,1
30,2,779,86,145,188,1,1,1
30,11,279,195,333,115,1,1,1
30,6,832,1,33,60,1,1,1
30,9,1091,0,23,21,1,1,1
30,4,822,50,105,81,1,1,1
30,5,744,1,78,31,1,1,1
30,10,1162,1,75,26,1,1,1
30,1,257,313,241,251,1,1,1
30,13,1159,501,301,261,1,1,1
30,7,876,2,30,16,1,1,1
30,12,697,253,63,161,1,1,1
30,3,1059,71,121,106,1,1,1
30,14,1672,656,243,335,1,1,1
31,2,775,81,146,190,1,1,1
31,5,746,0,78,28,1,1,1
31,13,1154,483,288,240,1,1,1
31,10,1166,1,68,25,1,1,1
31,14,1656,632,258,320,1,1,1
31,4,822,45,103,81,1,1,1
31,8,1022,0,26,24,1,1,1
31,11,284,196,333,116,1,1,1
31,12,694,246,71,154,1,1,1
31,9,1089,1,28,16,1,1,1
31,6,837,-3,38,61,1,1,1
31,3,1065,75,108,98,1,1,1
31,7,881,0,20,16,1,1,1
31,1,255,313,238,250,1,1,1
32,13,1144,450,281,231,1,1,1
32,3,1064,66,105,98,1,1,1
32,10,1161,0,71,23,1,1,1
32,1,244,306,248,250,1,1,1
32,12,702,235,68,148,1,1,1
32,6,839,-3,28,53,1,1,1
32,14,1612,582,301,311,1,1,1
32,2,779,76,145,183,1,1,1
32,5,747,-3,73,33,1,1,1
32,11,294,198,325,116,1,1,1
32,4,825,40,106,83,1,1,1
32,8,1017,0,23,21,1,1,1
33,4,827,35,100,83,1,1,1
33,11,307,203,321,108,1,1,1
33,5,747,-3,76,28,1,1,1
33,13,1140,426,256,223,1,1,1
33,14,1581,542,340,278,1,1,1
33,3,1060,65,105,95,1,1,1
33,8,1017,1,29,21,1,1,1
33,1,250,298,241,260,1,1,1
33,2,779,70,146,183,1,1,1
33,12,704,218,75,150,1,1,1
33,10,1161,-5,66,25,1,1,1
34,4,825,28,103,79,1,1,1
34,12,719,208,58,155,1,1,1
34,5,749,0,76,23,1,1,1
34,3,1060,58,103,94,1,1,1
34,1,229,293,258,266,1,1,1
34,6,844,1,33,40,1,1,1
34,2,785,66,138,171,1,1,1
34,14,1549,480,346,265,1,1,1
34,10,1157,-3,66,20,1,1,1
34,13,1125,401,253,203,1,1,1
34,11,322,198,305,123,1,1,1
34,15,499,904,181,174,1,1,1
35,5,751,0,75,19,1,1,1
35,1,234,298,251,258,1,1,1
35,13,1122,365,243,228,1,1,1
35,15,522,836,178,241,1,1,1
35,12,715,201,66,149,1,1,1
35,4,827,23,100,78,1,1,1
35,16,1506,944,191,133,1,1,1
35,3,1057,48,105,93,1,1,1
35,11,329,191,303,131,1,1,1
35,2,782,61,138,170,1,1,1
35,14,1522,460,321,250,1,1,1
36,5,756,-5,70,21,1,1,1
36,6,846,-7,33,61,1,1,1
36,1,232,296,251,243,1,1,1
36,15,547,776,173,300,1,1,1
36,13,1117,346,231,201,1,1,1
36,3,1059,48,96,88,1,1,1
36,16,1467,852,176,226,1,1,1
36,11,334,196,301,121,1,1,1
36,2,789,55,136,165,1,1,1
36,4,826,24,98,79,1,1,1
36,14,1490,428,311,228,1,1,1
36,12,722,188,68,155,1,1,1
37,12,725,181,68,141,1,1,1
37,13,1110,328,226,188,1,1,1
37,4,824,22,96,73,1,1,1
37,11,350,193,285,125,1,1,1
37,15,587,716,138,345,1,1,1
37,6,851,-3,31,41,1,1,1
37,3,1057,43,95,86,1,1,1
37,14,1472,396,288,218,1,1,1
37,16,1426,777,165,300,1,1,1
37,2,787,50,135,165,1,1,1
37,1,215,291,263,260,1,1,1
38,14,1455,371,271,213,1,1,1
38,15,600,671,145,321,1,1,1
38,12,732,175,65,133,1,1,1
38,4,832,19,80,65,1,1,1
38,13,1100,303,220,188,1,1,1
38,16,1392,696,151,336,1,1,1
38,6,851,-3,30,33,1,1,1
38,3,1052,38,96,84,1,1,1
38,11,357,195,286,125,1,1,1
38,2,784,43,136,161,1,1,1
38,1,214,290,254,245,1,1,1
39,3,1052,35,95,83,1,1,1
39,1,199,280,270,251,1,1,1
39,13,1104,285,206,176,1,1,1
39,16,1372,641,130,310,1,1,1
39,12,737,168,60,133,1,1,1
39,14,1432,343,261,205,1,1,1
39,4,829,16,86,66,1,1,1
39,2,789,38,131,154,1,1,1
39,11,370,190,280,121,1,1,1
39,15,624,631,135,293,1,1,1
39,6,854,-5,28,31,1,1,1
40,1,182,281,285,243,1,1,1
40,3,1045,25,96,86,1,1,1
40,4,829,11,88,65,1,1,1
40,16,1319,570,138,276,1,1,1
40,14,1409,310,241,200,1,1,1
40,11,382,185,270,131,1,1,1
40,2,794,33,125,153,1,1,1
40,13,1094,260,196,165,1,1,1
40,15,652,565,121,286,1,1,1
40,12,745,148,55,143,1,1,1
41,13,1095,248,188,160,1,1,1
41,11,389,178,268,135,1,1,1
41,4,822,7,95,63,1,1,1
41,16,1322,528,111,255,1,1,1
41,3,1047,25,91,85,1,1,1
41,12,747,150,61,125,1,1,1
41,2,797,30,123,148,1,1,1
41,15,670,538,113,261,1,1,1
41,14,1395,298,228,175,1,1,1
41,1,170,278,295,251,1,1,1
42,15,687,520,101,265,1,1,1
42,11,392,186,261,128,1,1,1
42,14,1384,285,230,170,1,1,1
42,13,1097,240,178,156,1,1,1
42,1,160,275,301,241,1,1,1
42,12,749,145,53,121,1,1,1
42,3,1044,21,100,83,1,1,1
42,4,822,4,95,73,1,1,1
42,2,799,30,120,150,1,1,1
42,16,1307,496,111,265,1,1,1
43,17,1866,879,50,199,1,1,1
43,16,1287,473,110,235,1,1,1
43,14,1369,260,221,175,1,1,1
43,2,800,16,115,151,1,1,1
43,13,1085,225,181,150,1,1,1
43,12,754,136,51,121,1,1,1
43,11,404,176,253,134,1,1,1
43,15,685,486,120,243,1,1,1
43,4,824,2,91,66,1,1,1
43,1,144,271,313,246,1,1,1
43,3,1047,15,91,85,1,1,1
44,13,1085,211,171,153,1,1,1
44,15,700,468,106,241,1,1,1
44,16,1270,455,111,250,1,1,1
44,17,1834,837,83,236,1,1,1
44,1,149,265,305,245,1,1,1
44,3,1047,16,88,76,1,1,1
44,12,754,136,50,118,1,1,1
44,4,824,1,85,65,1,1,1
44,14,1364,255,218,170,1,1,1
44,11,404,176,255,131,1,1,1
44,2,800,20,118,143,1,1,1
45,3,1047,13,88,76,1,1,1
45,17,1777,749,140,329,1,1,1
45,12,757,133,53,108,1,1,1
45,14,1350,241,208,159,1,1,1
45,1,122,270,328,243,1,1,1
45,11,402,175,258,135,1,1,1
45,16,1265,416,96,228,1,1,1
45,2,800,15,115,143,1,1,1
45,4,824,-3,90,60,1,1,1
45,15,704,445,108,231,1,1,1
45,13,1080,203,173,145,1,1,1
46,11,417,180,240,128,1,1,1
46,2,800,16,116,138,1,1,1
46,16,1262,406,96,221,1,1,1
46,13,1075,195,168,141,1,1,1
46,4,824,0,93,61,1,1,1
46,1,124,268,321,236,1,1,1
46,14,1342,230,205,163,1,1,1
46,3,1045,10,88,80,1,1,1
46,17,1756,717,160,361,1,1,1
46,12,754,118,65,123,1,1,1
46,15,719,426,103,233,1,1,1
47,17,1711,649,203,336,1,1,1
47,13,1075,186,165,141,1,1,1
47,2,800,10,115,145,1,1,1
47,11,429,180,230,121,1,1,1
47,14,1332,218,200,150,1,1,1
47,16,1255,381,73,200,1,1,1
47,12,762,115,53,120,1,1,1
47,1,119,265,308,225,1,1,1
47,3,1042,8,88,78,1,1,1
47,15,729,413,106,218,1,1,1
47,4,831,0,83,59,1,1,1
48,13,1074,175,163,131,1,1,1
48,14,1320,205,196,153,1,1,1
48,18,1164,919,436,159,1,1,1
48,11,434,180,228,121,1,1,1
48,16,1222,356,103,193,1,1,1
48,4,829,0,85,46,1,1,1
48,2,805,-5,106,146,1,1,1
48,1,77,263,350,230,1,1,1
48,17,1671,589,246,330,1,1,1
48,15,740,378,100,223,1,1,1
48,3,1042,6,90,76,1,1,1
48,12,765,111,48,111,1,1,1
49,3,1039,-1,91,74,1,1,1
49,1,75,265,346,230,1,1,1
49,2,802,3,111,138,1,1,1
49,13,1054,165,173,133,1,1,1
49,15,757,376,83,210,1,1,1
49,4,837,-5,83,51,1,1,1
49,12,765,103,45,114,1,1,1
49,16,1224,341,101,195,1,1,1
49,17,1646,566,271,325,1,1,1
49,14,1317,200,185,140,1,1,1
49,11,439,180,220,118,1,1,1
49,18,1161,876,430,201,1,1,1
50,16,1225,313,70,186,1,1,1
50,14,1304,188,188,131,1,1,1
50,3,1037,0,90,75,1,1,1
50,17,1621,527,300,301,1,1,1
50,13,1070,160,148,128,1,1,1
50,2,805,3,108,131,1,1,1
50,18,1142,789,420,291,1,1,1
50,15,757,350,93,213,1,1,1
50,12,764,105,61,110,1,1,1
50,11,452,173,208,130,1,1,1
50,1,62,280,358,218,1,1,1
51,15,762,328,90,201,1,1,1
51,11,460,168,200,135,1,1,1
51,3,1034,2,93,66,1,1,1
51,1,54,268,345,220,1,1,1
51,12,765,100,56,105,1,1,1
51,2,801,1,111,123,1,1,1
51,14,1299,173,170,135,1,1,1
51,16,1202,300,85,176,1,1,1
51,18,1135,726,385,346,1,1,1
51,13,1070,150,140,120,1,1,1
51,17,1581,486,341,275,1,1,1
52,12,775,86,38,110,1,1,1
52,14,1285,166,170,118,1,1,1
52,16,1200,268,78,191,1,1,1
52,1,37,266,356,221,1,1,1
52,13,1070,140,136,116,1,1,1
52,18,1127,671,353,323,1,1,1
52,2,799,0,116,128,1,1,1
52,15,777,316,86,176,1,1,1
52,11,467,166,196,128,1,1,1
52,3,1037,0,90,63,1,1,1
52,17,1547,456,330,253,1,1,1
53,17,1532,421,301,241,1,1,1
53,14,1275,150,170,125,1,1,1
53,1,27,268,365,215,1,1,1
53,2,799,1,110,119,1,1,1
53,3,1039,1,78,60,1,1,1
53,18,1119,613,333,301,1,1,1
53,11,470,166,193,124,1,1,1
53,13,1062,133,141,115,1,1,1
53,16,1190,261,76,165,1,1,1
53,12,774,86,45,106,1,1,1
53,15,795,296,66,185,1,1,1
54,16,1185,243,78,163,1,1,1
54,18,1110,570,321,276,1,1,1
54,1,20,253,346,228,1,1,1
54,11,475,160,188,130,1,1,1
54,17,1502,385,293,235,1,1,1
54,13,1059,125,138,111,1,1,1
54,2,804,-3,108,121,1,1,1
54,12,774,83,50,101,1,1,1
54,15,794,278,85,180,1,1,1
54,3,1034,2,83,54,1,1,1
54,14,1270,136,160,119,1,1,1
55,16,1180,228,71,155,1,1,1
55,13,1052,116,141,108,1,1,1
55,2,804,1,105,108,1,1,1
55,12,777,78,46,98,1,1,1
55,11,484,163,180,128,1,1,1
55,18,1100,525,303,260,1,1,1
55,3,1039,2,78,49,1,1,1
55,14,1264,130,156,121,1,1,1
55,17,1487,360,268,220,1,1,1
55,15,799,265,80,188,1,1,1
55,1,12,268,361,208,1,1,1
56,11,494,156,173,128,1,1,1
56,15,809,255,73,166,1,1,1
56,16,1167,208,76,151,1,1,1
56,14,1257,130,148,110,1,1,1
56,2,807,-5,101,111,1,1,1
56,1,6,237,356,223,1,1,1
56,17,1464,331,265,218,1,1,1
56,18,1094,493,281,245,1,1,1
56,3,1032,0,80,53,1,1,1
56,12,782,71,36,103,1,1,1
56,13,1057,110,128,106,1,1,1
57,15,814,248,73,155,1,1,1
57,17,1449,315,246,193,1,1,1
57,2,804,-3,106,104,1,1,1
57,13,1055,95,130,111,1,1,1
57,14,1247,116,146,113,1,1,1
57,3,1027,0,93,49,1,1,1
57,16,1164,203,75,140,1,1,1
57,12,775,66,56,98,1,1,1
57,11,494,156,175,126,1,1,1
57,18,1104,455,258,228,1,1,1
57,1,0,224,355,236,1,1,1
58,17,1430,296,238,190,1,1,1
58,1,-2,226,343,233,1,1,1
58,15,814,233,80,151,1,1,1
58,13,1055,95,120,103,1,1,1
58,14,1245,110,140,98,1,1,1
58,2,799,-3,108,106,1,1,1
58,16,1154,183,75,140,1,1,1
58,18,1090,430,251,213,1,1,1
58,3,1029,-5,85,48,1,1,1
58,11,497,156,171,118,1,1,1
58,12,782,65,43,93,1,1,1
58,19,1556,867,173,210,1,1,1
59,14,1234,98,145,111,1,1,1
59,19,1506,776,170,301,1,1,1
59,16,1150,176,66,129,1,1,1
59,11,507,151,161,121,1,1,1
59,1,0,222,331,236,1,1,1
59,18,1102,395,215,211,1,1,1
59,21,1814,806,106,273,1,1,1
59,17,1424,281,215,176,1,1,1
59,2,807,1,103,91,1,1,1
59,15,817,216,76,156,1,1,1
59,13,1050,85,120,98,1,1,1
59,3,1032,-3,80,45,1,1,1
59,12,789,56,33,96,1,1,1
60,11,510,155,158,116,1,1,1
60,14,1232,90,138,105,1,1,1
60,3,1036,-2,71,51,1,1,1
60,20,471,936,196,143,1,1,1
60,21,1757,742,163,336,1,1,1
60,17,1394,255,225,176,1,1,1
60,19,1469,698,140,341,1,1,1
60,1,-2,222,323,231,1,1,1
60,16,1152,165,56,131,1,1,1
60,13,1049,76,116,100,1,1,1
60,15,824,210,70,145,1,1,1
60,2,809,-3,100,91,1,1,1
60,12,782,55,43,93,1,1,1
60,18,1087,365,223,201,1,1,1
61,17,1384,240,218,166,1,1,1
61,13,1049,71,113,96,1,1,1
61,19,1435,626,148,328,1,1,1
61,11,514,150,161,116,1,1,1
61,14,1225,85,135,106,1,1,1
61,1,0,216,306,238,1,1,1
61,16,1142,160,61,128,1,1,1
61,21,1716,679,201,353,1,1,1
61,18,1077,346,221,186,1,1,1
61,2,812,-3,98,88,1,1,1
61,3,1034,0,71,34,1,1,1
61,12,785,55,46,85,1,1,1
61,20,514,851,178,228,1,1,1
61,15,835,190,60,153,1,1,1
62,1,-2,217,295,233,1,1,1
62,21,1676,634,241,325,1,1,1
62,17,1372,215,205,166,1,1,1
62,15,835,181,65,149,1,1,1
62,19,1414,575,125,290,1,1,1
62,2,809,0,98,83,1,1,1
62,16,1149,145,50,120,1,1,1
62,14,1214,73,138,103,1,1,1
62,3,1029,0,81,26,1,1,1
62,12,787,51,38,90,1,1,1
62,11,519,143,155,125,1,1,1
62,20,534,779,176,299,1,1,1
62,13,1049,68,108,89,1,1,1
62,18,1080,323,206,175,1,1,1
63,21,1601,546,320,276,1,1,1
63,16,1134,128,51,111,1,1,1
